distance|frequency|height|power|angle|carrier
7103.89699360398|19150000000.0|40.0|17.0|266.0|t-mobile
7103.89699360398|71875000000.0|32.0|34.9|86.0|t-mobile
7103.89699360398|19150000000.0|40.0|17.0|266.0|t-mobile
13697.816600321|18360000000.0|46.2|24.4|254.8|kpn
13697.816600321|19590000000.0|35.0|18.9|74.7|kpn
13697.816600321|18360000000.0|46.2|24.4|254.8|kpn
13697.816600321|19590000000.0|35.0|18.9|74.7|kpn
3083.25611089866|38444000000.0|50.0|12.0|19.1|unknown
3083.25611089866|37184000000.0|12.0|17.1|199.1|unknown
2203.56989451325|39186000000.0|30.0|8.3|222.4|unknown
2203.56989451325|19590000000.0|75.0|23.9|42.3|unknown
9008.25365010941|23534000000.0|36.0|24.9|333.2|vodafone
9008.25365010941|22526000000.0|8.0|24.9|153.1|vodafone
9008.25365010941|23534000000.0|36.0|24.9|333.2|vodafone
9008.25365010941|22526000000.0|8.0|24.9|153.1|vodafone
6296.36976350092|18635000000.0|33.5|17.4|10.6|kpn
6296.36976350092|82875000000.0|36.5|32.2|190.6|kpn
6296.36976350092|18635000000.0|33.5|17.4|10.6|kpn
6296.36976350092|82875000000.0|36.5|32.2|190.6|kpn
7806.75674167864|19645000000.0|36.5|19.4|123.1|kpn
7806.75674167864|18635000000.0|36.5|19.4|303.1|kpn
7806.75674167864|19645000000.0|36.5|19.4|123.1|kpn
7806.75674167864|18635000000.0|36.5|19.4|303.1|kpn
4837.47469585115|85750000000.0|45.0|28.4|336.0|vodafone
4837.47469585115|75750000000.0|37.0|28.4|156.0|vodafone
2539.11636442093|73000000000.0|14.5|28.4|76.6|kpn
2539.11636442093|83000000000.0|30.0|32.9|256.6|kpn
2499.47126748711|73000000000.0|31.0|32.9|64.1|kpn
2499.47126748711|83000000000.0|27.5|28.4|244.1|kpn
3229.16418963955|31899000000.0|29.5|18.6|129.3|t-mobile
3229.16418963955|81500000000.0|35.0|27.1|309.3|t-mobile
1872.41567419171|73000000000.0|30.4|25.4|225.4|kpn
1872.41567419171|83000000000.0|30.0|25.4|45.4|kpn
3543.1200259294|72250000000.0|39.0|30.9|311.8|t-mobile
3543.1200259294|82250000000.0|30.0|30.9|131.8|t-mobile
2634.95158424623|75750000000.0|44.0|27.6|228.3|vodafone
2634.95158424623|85750000000.0|37.0|27.6|48.3|vodafone
5773.20570977346|23534000000.0|34.0|24.9|304.7|vodafone
5773.20570977346|75750000000.0|22.0|24.4|124.7|vodafone
5773.20570977346|23534000000.0|34.0|24.9|304.7|vodafone
5773.20570977346|75750000000.0|22.0|24.4|124.7|vodafone
9206.944949945|22470000000.0|30.0|26.9|207.6|vodafone
9206.944949945|23478000000.0|22.0|24.9|27.6|vodafone
9206.944949945|22470000000.0|30.0|26.9|207.6|vodafone
9206.944949945|23478000000.0|22.0|24.9|27.6|vodafone
10499.0585517032|18580000000.0|31.7|23.4|217.9|kpn
10499.0585517032|19590000000.0|32.5|23.4|37.9|kpn
10499.0585517032|18580000000.0|31.7|23.4|217.9|kpn
10499.0585517032|19590000000.0|32.5|23.4|37.9|kpn
6083.5533739675|18635000000.0|36.5|15.4|92.8|kpn
6083.5533739675|82875000000.0|30.0|32.2|272.8|kpn
6083.5533739675|18635000000.0|36.5|15.4|92.8|kpn
6083.5533739675|82875000000.0|30.0|32.2|272.8|kpn
5192.72633420807|18635000000.0|29.5|15.4|94.4|kpn
5192.72633420807|19645000000.0|31.3|15.4|274.5|kpn
2327.90821980769|74000000000.0|15.0|30.9|92.2|t-mobile
2327.90821980769|37352000000.0|10.0|22.0|272.3|t-mobile
4817.04235851511|19425000000.0|64.0|20.9|125.6|kpn
4817.04235851511|32767000000.0|18.0|10.6|305.7|kpn
1231.51495304386|71875000000.0|35.4|34.9|159.9|kpn
1231.51495304386|83000000000.0|30.0|25.4|339.9|kpn
5192.72633420807|18635000000.0|29.5|15.4|94.4|kpn
5192.72633420807|19645000000.0|31.3|15.4|274.5|kpn
24992.8475628312|13129000000.0|97.0|26.9|42.3|unknown
24992.8475628312|81500000000.0|15.0|34.9|222.4|unknown
6882.8699924827|23534000000.0|34.0|24.9|329.0|vodafone
6882.8699924827|75750000000.0|30.0|28.4|149.0|vodafone
6882.8699924827|23534000000.0|34.0|24.9|329.0|vodafone
6882.8699924827|75750000000.0|30.0|28.4|149.0|vodafone
4198.16623581254|37310000000.0|42.0|23.1|36.6|vodafone
4198.16623581254|38570000000.0|10.0|18.0|216.6|vodafone
2400.65385300345|81875000000.0|72.0|22.9|241.5|kpn
2400.65385300345|73000000000.0|35.0|28.4|61.5|kpn
6488.87275446359|19645000000.0|35.0|17.4|32.9|kpn
6488.87275446359|18635000000.0|48.0|17.4|212.9|kpn
6488.87275446359|19645000000.0|35.0|17.4|32.9|kpn
6488.87275446359|18635000000.0|48.0|17.4|212.9|kpn
1844.97193994139|71875000000.0|20.0|30.9|32.5|t-mobile
1844.97193994139|83000000000.0|27.0|-950.7|212.6|t-mobile
3027.82274933416|85750000000.0|35.0|29.4|233.2|vodafone
3027.82274933416|75750000000.0|34.0|28.4|53.2|vodafone
4086.15295950606|75750000000.0|32.0|27.9|184.3|vodafone
4086.15295950606|85750000000.0|21.0|27.9|4.3|vodafone
2404.49598754982|85750000000.0|31.0|29.4|60.9|vodafone
2404.49598754982|75750000000.0|32.0|29.4|240.9|vodafone
3412.25061159968|71875000000.0|15.0|30.9|39.2|t-mobile
3412.25061159968|81875000000.0|27.0|30.9|219.2|t-mobile
2735.69989108436|85750000000.0|22.0|29.4|37.5|vodafone
2735.69989108436|75750000000.0|32.0|29.4|217.5|vodafone
3073.66841019689|82250000000.0|32.1|30.9|292.5|t-mobile
3073.66841019689|72250000000.0|20.0|30.9|112.5|t-mobile
18063.6520221346|14599000000.0|30.0|25.5|82.5|t-mobile
18063.6520221346|19150000000.0|30.0|27.3|262.7|t-mobile
9638.22916244229|18140000000.0|30.0|27.0|137.4|t-mobile
9638.22916244229|81875000000.0|30.0|34.9|317.5|t-mobile
7043.81783061666|23534000000.0|32.0|25.3|86.2|vodafone
7043.81783061666|22526000000.0|28.0|16.2|266.2|vodafone
442.418362251224|83000000000.0|30.0|13.4|52.2|kpn
442.418362251224|18741000000.0|46.0|15.6|232.2|kpn
4984.38262132954|72875000000.0|26.0|32.2|308.5|kpn
4984.38262132954|19645000000.0|30.0|3.4|128.5|kpn
4984.38262132954|19645000000.0|30.0|3.4|128.5|kpn
4984.38262132954|72875000000.0|26.0|32.2|308.5|kpn
3624.35880469392|71875000000.0|15.0|30.9|58.3|t-mobile
3624.35880469392|81875000000.0|40.0|30.9|238.3|t-mobile
3331.58824728846|73000000000.0|34.0|32.2|229.6|kpn
3331.58824728846|83000000000.0|30.0|32.2|49.6|kpn
13252.7881674901|18360000000.0|20.0|24.0|283.8|t-mobile
13252.7881674901|22246000000.0|27.5|25.1|103.7|t-mobile
13252.7881674901|18360000000.0|20.0|24.0|283.8|t-mobile
13252.7881674901|22246000000.0|27.5|25.1|103.7|t-mobile
3493.76127851263|83000000000.0|30.0|32.2|228.2|kpn
3493.76127851263|73000000000.0|33.0|32.2|48.2|kpn
1097.53803865299|73000000000.0|22.0|23.4|223.2|kpn
1097.53803865299|83000000000.0|30.0|23.4|43.2|kpn
23236.8766007511|15327000000.0|86.5|20.7|214.2|unknown
23236.8766007511|37107000000.0|37.0|6.1|34.1|unknown
1682.87324787318|37422000000.0|47.0|19.0|238.9|t-mobile
1682.87324787318|71875000000.0|25.0|30.9|58.9|t-mobile
5116.41830079518|32823000000.0|10.0|16.6|105.5|N/A
4010.3133027137|37310000000.0|36.0|4.0|269.6|t-mobile
4010.3133027137|81875000000.0|40.0|22.9|89.6|t-mobile
2509.90995834646|13045000000.0|93.0|19.9|187.5|t-mobile
2509.90995834646|71875000000.0|32.0|23.9|7.5|t-mobile
4755.49363107402|32711000000.0|19.0|19.6|359.3|t-mobile
4755.49363107402|37069000000.0|31.5|16.5|179.3|t-mobile
8724.95513422767|19150000000.0|40.0|30.0|287.0|t-mobile
8724.95513422767|37142000000.0|102.0|19.5|106.9|t-mobile
8724.95513422767|19150000000.0|40.0|30.0|287.0|t-mobile
8724.95513422767|37142000000.0|102.0|19.5|106.9|t-mobile
1824.52900332465|32711000000.0|36.2|13.6|24.3|vodafone
1824.52900332465|71875000000.0|57.0|23.9|204.3|vodafone
9748.87255941749|22526000000.0|28.0|26.9|167.3|vodafone
9748.87255941749|23534000000.0|32.0|26.9|347.3|vodafone
9748.87255941749|22526000000.0|28.0|26.9|167.3|vodafone
9748.87255941749|23534000000.0|32.0|26.9|347.3|vodafone
4263.7933655143|81500000000.0|27.0|30.9|300.0|t-mobile
4263.7933655143|71500000000.0|33.0|30.9|120.0|t-mobile
2340.47566959447|72250000000.0|15.0|30.9|3.4|t-mobile
2340.47566959447|82250000000.0|15.0|30.9|183.4|t-mobile
624.942930416794|85750000000.0|64.0|17.7|317.8|vodafone
624.942930416794|75750000000.0|12.0|17.7|137.8|vodafone
289.89726588954|38175000000.0|20.0|13.9|336.7|unknown
289.89726588954|39435000000.0|20.0|13.9|156.7|unknown
4322.07067854449|39354000000.0|155.5|15.4|40.5|unknown
4322.07067854449|38094000000.0|39.5|15.4|220.5|unknown
12845.5609551305|75500000000.0|8.0|18.7|100.2|unknown
12845.5609551305|37926000000.0|15.0|21.3|280.3|unknown
5606.82898614935|85750000000.0|36.0|27.9|207.7|vodafone
5606.82898614935|22526000000.0|32.0|22.9|27.7|vodafone
896.646537064928|32711000000.0|25.0|4.6|227.0|t-mobile
896.646537064928|71500000000.0|24.0|21.9|47.0|t-mobile
8456.03043240631|85750000000.0|32.0|28.4|105.6|vodafone
8456.03043240631|22526000000.0|32.0|24.9|285.6|vodafone
8456.03043240631|85750000000.0|32.0|28.4|105.6|vodafone
8456.03043240631|22526000000.0|32.0|24.9|285.6|vodafone
2287.06711936993|38570000000.0|33.0|11.0|283.2|vodafone
2287.06711936993|37310000000.0|36.0|11.0|103.2|vodafone
3396.07352956483|75750000000.0|34.0|28.4|355.2|vodafone
3396.07352956483|85750000000.0|48.0|28.4|175.2|vodafone
4369.25198768716|75750000000.0|27.0|28.4|229.1|vodafone
4369.25198768716|22526000000.0|33.0|16.9|49.1|vodafone
4369.25198768716|75750000000.0|27.0|28.4|229.1|vodafone
4369.25198768716|22526000000.0|33.0|16.9|49.1|vodafone
6324.77032703844|37086000000.0|17.0|26.1|78.8|vodafone
6324.77032703844|22526000000.0|26.0|24.9|258.9|vodafone
5152.18455011277|19645000000.0|30.0|15.4|162.9|kpn
5152.18455011277|18635000000.0|30.5|15.4|342.9|kpn
5152.18455011277|19645000000.0|30.0|15.4|162.9|kpn
5152.18455011277|18635000000.0|30.5|15.4|342.9|kpn
9525.41179312274|75750000000.0|30.0|28.9|211.0|vodafone
9525.41179312274|23534000000.0|33.0|24.9|31.0|vodafone
4345.30320915542|72250000000.0|36.0|30.9|27.4|t-mobile
4345.30320915542|82250000000.0|35.0|30.9|207.4|t-mobile
5853.48542600437|74000000000.0|15.0|34.9|306.6|t-mobile
5853.48542600437|84000000000.0|35.0|30.9|126.6|t-mobile
10226.4206859926|22358000000.0|35.0|24.2|30.6|t-mobile
10226.4206859926|23142000000.0|25.0|25.1|210.6|t-mobile
10226.4206859926|22358000000.0|35.0|24.2|30.6|t-mobile
10226.4206859926|23142000000.0|25.0|25.1|210.6|t-mobile
776.005895076559||||57.7|t-mobile
776.005895076559|37982000000.0|21.0|1.3|237.7|t-mobile
1450.01807558465|71250000000.0|25.0|20.9|308.8|t-mobile
1450.01807558465|81250000000.0|40.4|20.9|128.8|t-mobile
8203.10888799011|37142000000.0|35.0|17.9|203.1|kpn
8203.10888799011|38402000000.0|81.0|17.9|23.1|kpn
8203.10888799011|37142000000.0|35.0|17.9|203.1|kpn
8203.10888799011|38402000000.0|81.0|17.9|23.1|kpn
3819.32271551791|71875000000.0|45.0|22.9|135.3|vodafone
3819.32271551791|75750000000.0|34.0|29.4|315.4|vodafone
2961.86651554259|74000000000.0|15.0|30.9|38.2|t-mobile
2961.86651554259|84000000000.0|30.0|30.9|218.2|t-mobile
4974.21443598501|81500000000.0|30.0|34.9|310.8|t-mobile
4974.21443598501|71500000000.0|34.2|30.9|130.8|t-mobile
2080.17889675825|38402000000.0|40.0|9.0|106.8|unknown
2080.17889675825|37142000000.0|45.0|14.1|286.8|unknown
1785.7935683691|71500000000.0|48.0|30.5|107.5|t-mobile
1785.7935683691|81500000000.0|30.0|30.5|287.5|t-mobile
8484.88174320469|19315000000.0|150.0|20.9|23.6|unknown
8484.88174320469|18305000000.0|15.0|20.9|203.7|unknown
7120.69014726581|22526000000.0|32.0|20.2|107.9|vodafone
7120.69014726581|23534000000.0|48.0|25.3|288.0|vodafone
1549.39171478545|38570000000.0|22.0|11.0|157.9|vodafone
1549.39171478545|37310000000.0|25.0|11.0|338.0|vodafone
2906.0951383627|37422000000.0|45.0|14.0|104.4|vodafone
2906.0951383627|38682000000.0|34.0|14.0|284.4|vodafone
1682.9041656692|37079000000.0|45.0|-7.1|240.0|unknown
1682.9041656692|38339000000.0|12.5|-2.0|59.9|unknown
2588.88300211001|38402000000.0|27.0|19.1|324.4|unknown
2588.88300211001|37142000000.0|29.0|19.1|144.3|unknown
3053.56724641851|37982000000.0|15.0|18.3|251.4|t-mobile
3053.56724641851|39242000000.0|37.0|18.3|71.4|t-mobile
704.748223663131|37576000000.0|38.1|7.1|110.7|unknown
704.748223663131|38836000000.0|10.0|7.1|290.7|unknown
3167.28325080575|37310000000.0|51.0|4.0|210.5|unknown
3167.28325080575|39298000000.0|33.0|22.0|30.4|unknown
3167.28325080575|39298000000.0|33.0|22.0|30.4|unknown
3167.28325080575|37310000000.0|51.0|4.0|210.5|unknown
4992.65014911387|22246000000.0|25.0|25.1|327.0|unknown
4992.65014911387|37100000000.0|113.0|15.0|137.6|unknown
13364.2364583957|84000000000.0|20.0|34.9|243.6|unknown
13364.2364583957|18470000000.0|35.0|22.0|63.5|unknown
380.05650769396|37128000000.0|38.0|-1.7|218.3|unknown
380.05650769396|38388000000.0|8.0|-1.7|38.3|unknown
4491.46270108937|18085000000.0|30.0|23.1|270.8|unknown
4491.46270108937|24969000000.0|15.0|21.6|90.8|unknown
4696.81923596088|38472000000.0|85.0|7.1|110.4|unknown
4696.81923596088|37212000000.0|32.0|7.1|290.5|unknown
3124.0714189736|38343000000.0|81.4|3.2|95.9|unknown
3124.0714189736|81500000000.0|40.0|34.9|275.9|unknown
26336.0818769508|37069000000.0|52.5|4.2|158.4|unknown
26336.0818769508|13171000000.0|49.0|13.7|338.4|unknown
8392.55270951956|37069000000.0|5.0|-10.1|115.4|unknown
8392.55270951956|18223000000.0|35.0|6.9|295.5|unknown
23864.1676356282|32711000000.0|45.0|20.6|118.1|unknown
23864.1676356282|18875000000.0|62.0|22.6|298.3|unknown
15079.643608082|18305000000.0|51.0|14.9|53.1|unknown
15079.643608082|85750000000.0|35.0|29.4|233.2|unknown
8339.36560467743|37982000000.0|34.0|13.3|261.5|unknown
8339.36560467743|18525000000.0|51.0|27.9|81.4|unknown
15986.7938676036|18360000000.0|37.0|30.3|250.5|unknown
15986.7938676036|19370000000.0|41.0|30.3|70.4|unknown
5873.49023142064|38682000000.0|16.0|9.0|30.9|unknown
5873.49023142064|23534000000.0|37.0|24.3|210.9|unknown
1783.40212729803|37422000000.0|30.0|14.0|163.1|unknown
1783.40212729803|38682000000.0|6.0|14.0|343.1|unknown
4946.70675377195|38682000000.0|28.0|5.0|292.0|kpn
4946.70675377195|13045000000.0|92.0|25.9|112.0|kpn
2480.65585826262|85750000000.0|29.0|29.4|289.3|vodafone
2480.65585826262|75750000000.0|34.0|29.4|109.3|vodafone
2403.0833773315|71500000000.0|15.0|30.9|46.4|t-mobile
2403.0833773315|81500000000.0|35.8|30.9|226.4|t-mobile
2039.74456692706|71875000000.0|15.0|30.9|17.5|t-mobile
2039.74456692706|81875000000.0|32.0|30.9|197.5|t-mobile
5606.82898614935|85750000000.0|36.0|27.9|207.7|vodafone
5606.82898614935|22526000000.0|32.0|22.9|27.7|vodafone
1878.02232451925|81500000000.0|15.0|30.9|307.9|t-mobile
1878.02232451925|71500000000.0|15.0|30.9|127.9|t-mobile
40154.895651514||||82.3|unknown
40154.895651514|7694000000.0|63.0|10.6|262.6|unknown
744.603586785931|75750000000.0|27.0|29.4|329.9|kpn
744.603586785931|73000000000.0|31.0|21.4|149.9|kpn
30315.6872668384|13059000000.0|70.0|17.9|324.2|unknown
30315.6872668384|12793000000.0|25.0|17.9|144.1|unknown
1210.70587207957|74000000000.0|15.0|21.9|36.9|t-mobile
1210.70587207957|84000000000.0|25.0|21.9|216.9|t-mobile
4327.78518474251|81500000000.0|25.0|30.9|27.1|t-mobile
4327.78518474251|71500000000.0|36.0|30.9|207.1|t-mobile
1549.11393771377|81875000000.0|15.0|28.9|73.2|t-mobile
1549.11393771377|71875000000.0|19.0|28.9|253.3|t-mobile
5439.481741301|22526000000.0|34.0|24.9|101.8|vodafone
5439.481741301|85750000000.0|30.0|28.4|281.9|vodafone
3192.71547259836|31955000000.0|37.0|14.6|145.3|N/A
1785.96899077543||||140.4|t-mobile
1785.96899077543|72250000000.0|47.0|24.9|320.4|t-mobile
1105.75920296879|75750000000.0|24.0|19.9|35.8|vodafone
1105.75920296879|85750000000.0|16.0|24.4|215.8|vodafone
2386.55085501531|39242000000.0|15.0|13.3|196.3|t-mobile
2386.55085501531|37982000000.0|15.0|13.3|16.3|t-mobile
934.832530843714|37982000000.0|15.0|4.8|220.2|t-mobile
934.832530843714|39242000000.0|42.0|4.8|40.1|t-mobile
15987.5223630428|18360000000.0|62.5|22.3|297.0|t-mobile
15987.5223630428|71500000000.0|35.5|25.9|116.9|t-mobile
15987.5223630428|71500000000.0|35.5|25.9|116.9|t-mobile
15987.5223630428|18360000000.0|62.5|22.3|297.0|t-mobile
9169.62287740908|22050000000.0|25.0|20.7|199.7|kpn
9169.62287740908|23534000000.0|34.0|19.2|19.6|kpn
4286.89536862767|83000000000.0|37.0|32.9|298.1|kpn
4286.89536862767|7540000000.0|70.0|19.9|118.1|kpn
3603.39306113873|38395000000.0|32.0|13.1|170.7|unknown
3603.39306113873|37135000000.0|10.0|13.1|350.7|unknown
5073.05512524765|75750000000.0|32.0|28.4|277.6|vodafone
5073.05512524765|85750000000.0|34.0|28.4|97.6|vodafone
5073.04648518273|85750000000.0|34.0|28.4|97.6|vodafone
5073.04648518273|75750000000.0|32.0|28.4|277.6|vodafone
9097.69418792037|85750000000.0|27.0|28.4|330.5|vodafone
9097.69418792037|75750000000.0|36.0|28.4|150.5|vodafone
9097.6896621598|85750000000.0|27.0|28.4|330.5|vodafone
9097.6896621598|75750000000.0|36.0|28.4|150.5|vodafone
2613.2816328026|75750000000.0|34.0|29.4|112.9|vodafone
2613.2816328026|85750000000.0|36.0|29.4|292.9|vodafone
4377.34155648997|22470000000.0|30.0|19.2|164.3|vodafone
4377.34155648997|75750000000.0|28.0|28.4|344.3|vodafone
4377.33871277181|22470000000.0|30.0|19.2|164.3|vodafone
4377.33871277181|75750000000.0|28.0|28.4|344.3|vodafone
3814.22685089412|38458000000.0|40.0|27.9|139.6|unknown
3814.22685089412|37198000000.0|14.0|27.9|319.6|unknown
2355.6225194352|37520000000.0|8.0|11.9|171.8|unknown
2355.6225194352|38780000000.0|37.5|11.9|351.8|unknown
12743.1228092634|19645000000.0|55.0|23.4|62.3|kpn
12743.1228092634|18635000000.0|55.0|23.4|242.4|kpn
2813.90524898425|37366000000.0|42.0|20.0|278.4|vodafone
2813.90524898425|38626000000.0|16.0|20.0|98.4|vodafone
10699.0323793074|18875000000.0|27.0|22.6|323.3|vodafone
10699.0323793074|23254000000.0|20.0|22.1|143.2|vodafone
6526.73467949468|19645000000.0|31.5|17.4|280.5|kpn
6526.73467949468|18635000000.0|16.0|17.4|100.4|kpn
3406.03042706011|74000000000.0|40.0|30.9|134.0|t-mobile
3406.03042706011|18635000000.0|63.0|26.4|314.0|t-mobile
12185.385204981|81500000000.0|35.0|34.9|287.4|t-mobile
12185.385204981|71500000000.0|40.0|34.9|107.3|t-mobile
2883.15573728947|84000000000.0|15.0|30.9|251.5|t-mobile
2883.15573728947|74000000000.0|50.0|30.9|71.5|t-mobile
1751.52406200036|84000000000.0|15.0|30.9|6.5|t-mobile
1751.52406200036|74000000000.0|15.0|30.9|186.5|t-mobile
5345.79258424748|22302000000.0|29.0|24.2|58.8|t-mobile
5345.79258424748|84000000000.0|32.0|30.9|238.8|t-mobile
5345.79258424748|22302000000.0|29.0|24.2|58.8|t-mobile
5345.79258424748|84000000000.0|32.0|30.9|238.8|t-mobile
5905.22528225892|22526000000.0|32.0|24.9|228.0|vodafone
5905.22528225892|23534000000.0|30.0|24.9|47.9|vodafone
5905.22528225892|22526000000.0|32.0|24.9|228.0|vodafone
5905.22528225892|23534000000.0|30.0|24.9|47.9|vodafone
4005.91461758086|81500000000.0|38.0|30.9|13.1|t-mobile
4005.91461758086|71500000000.0|40.0|30.9|193.1|t-mobile
5978.76027087574|31899000000.0|15.0|20.6|19.3|t-mobile
5978.76027087574|85750000000.0|35.0|29.4|199.3|t-mobile
9791.66677835913|18140000000.0|42.0|30.0|347.3|t-mobile
9791.66677835913|22358000000.0|40.0|24.1|167.3|t-mobile
4905.07080349165|22526000000.0|41.0|24.9|99.8|vodafone
4905.07080349165|75750000000.0|30.0|28.4|279.8|vodafone
4905.07080349165|22526000000.0|41.0|24.9|99.8|vodafone
4905.07080349165|75750000000.0|30.0|28.4|279.8|vodafone
9521.78033447619|18305000000.0|92.0|9.9|76.7|unknown
9521.78033447619|19343000000.0|15.0|6.9|256.7|unknown
18908.5810590956|19095000000.0|22.0|23.9|337.1|unknown
18908.5810590956|18085000000.0|90.0|23.9|157.0|unknown
4403.23014115456|19260000000.0|15.0|8.0|96.6|t-mobile
4403.23014115456|74750000000.0|45.0|30.9|276.6|t-mobile
4577.23275677674||||330.0|kpn
4577.23275677674|19150000000.0|50.0|28.0|150.0|kpn
4752.60834436378|85750000000.0|28.0|28.4|359.1|vodafone
4752.60834436378|22526000000.0|33.0|24.9|179.1|vodafone
4752.60834436378|85750000000.0|28.0|28.4|359.1|vodafone
4752.60834436378|22526000000.0|33.0|24.9|179.1|vodafone
881.496507260168|75750000000.0|33.0|20.9|328.7|vodafone
881.496507260168|22246000000.0|20.0|22.9|148.7|vodafone
16132.4216828511|22197000000.0|42.0|16.6|154.7|unknown
16132.4216828511|85750000000.0|32.0|21.7|334.8|unknown
1217.827924364|71875000000.0|32.0|23.9|310.9|t-mobile
1217.827924364|81875000000.0|35.0|23.9|130.9|t-mobile
4942.41135118217|74000000000.0|35.0|22.9|125.5|kpn
4942.41135118217|71875000000.0|32.0|22.9|305.5|kpn
14384.2645119671|19590000000.0|21.5|21.9|34.9|kpn
14384.2645119671|7610000000.0|110.0|7.9|215.0|kpn
15987.5223630428|71500000000.0|35.5|25.9|116.9|t-mobile
15987.5223630428|18360000000.0|62.5|22.3|297.0|t-mobile
4808.88526744453|75750000000.0|14.0|28.9|240.8|vodafone
4808.88526744453|85750000000.0|35.0|28.9|60.8|vodafone
5238.51524297614|31899000000.0|40.0|22.6|226.3|t-mobile
5238.51524297614|84000000000.0|20.0|30.9|46.3|t-mobile
12185.385204981|81500000000.0|35.0|34.9|287.4|t-mobile
12185.385204981|71500000000.0|40.0|34.9|107.3|t-mobile
5490.5998596294|81500000000.0|15.0|34.9|266.3|kpn
5490.5998596294|37310000000.0|39.0|9.0|86.3|kpn
5490.5998596294|81500000000.0|15.0|34.9|266.3|kpn
5490.5998596294|37310000000.0|39.0|9.0|86.3|kpn
13436.3195899483|23534000000.0|37.0|24.9|77.0|vodafone
13436.3195899483|75500000000.0|36.0|-951.2|257.1|vodafone
13436.3195899483|23534000000.0|37.0|24.9|77.0|vodafone
13436.3195899483|75500000000.0|36.0|-951.2|257.1|vodafone
8373.82313440887|22246000000.0|32.9|23.1|255.4|kpn
8373.82313440887|23254000000.0|29.0|23.1|75.3|kpn
8373.82313440887|22246000000.0|32.9|23.1|255.4|kpn
8373.82313440887|23254000000.0|29.0|23.1|75.3|kpn
4891.39269438016|73000000000.0|30.0|32.9|302.5|kpn
4891.39269438016|83000000000.0|20.0|32.9|122.5|kpn
5734.47378977364|85750000000.0|34.0|28.2|337.3|vodafone
5734.47378977364|22526000000.0|37.0|25.5|157.3|vodafone
5734.47378977364|85750000000.0|34.0|28.2|337.3|vodafone
5734.47378977364|22526000000.0|37.0|25.5|157.3|vodafone
4594.37507700461|32515000000.0|35.0|23.6|326.6|vodafone
4594.37507700461|33327000000.0|34.0|18.8|146.6|vodafone
